Profesor46,,,,,,,"REUNIÓN
DEPINF","SAD
2ASIR
(IFC-2)","SAD
2ASIR
(IFC-2)","TIC-1BNoc
1BN-MIXTO
(INF1)
1BN-HCS",,"TIC-2BNoc
2BN-HCS
(INF1)
2BN-MIXTO",,,,,,"SEG
1SMR
(IFC-3)","SEG
1SMR
(IFC-3)",,"GUARDIA
Guardia Noct","SAD
2ASIR
(IFC-2)","GUARDIA
G. BiblioNoc","TIC-2BNoc
2BN-HCS
(INF1)
2BN-MIXTO",,,,,,,"SEG
1SMR
(IFC-3)","SEG
1SMR
(IFC-3)",,"1 ASIR FOL
1ASIR
(IFC-1)","SAD
2ASIR
(IFC-2)","GUARDIA
Guardia Noct",,"TIC-1BNoc
1BN-MIXTO
(INF1)
1BN-HCS",,,,,,,,,,"TIC-2BNoc
2BN-HCS
(INF1)
2BN-MIXTO","1 ASIR FOL
1ASIR
(IFC-1)","GUARDIA
G. BiblioNoc",,,,,,,"SEG
1SMR
(IFC-3)","SEG
1SMR
(IFC-3)",,"1 ASIR FOL
1ASIR
(IFC-1)",,,,,
Profesor47,,,"AO
1SMR
(IFC-3)","AO
1SMR
(IFC-3)","MME
2SMR
(IFC-4)","MME
2SMR
(IFC-4)","REUNIÓN
DEPINF",,,,,,,,,"AO
1SMR
(IFC-3)","Inf4ESO-G1
4º ESO A
(INF2)
4º ESO D","MME
2SMR
(IFC-4)","MME
2SMR
(IFC-4)",,,,,,,,"AO
1SMR
(IFC-3)","AO
1SMR
(IFC-3)","Inf4ESO-G1
4º ESO A
(INF2)
4º ESO D",,"MME
2SMR
(IFC-4)","MME
2SMR
(IFC-4)",,,,,,,,"AO
1SMR
(IFC-3)","AO
1SMR
(IFC-3)",,"GUARDIA
G. Biblio",,"MME
2SMR
(IFC-4)",,,,,,,,,"REUNIÓN
R.Tut. CCFF","AO
1SMR
(IFC-3)","AO
1SMR
(IFC-3)",,"MME
2SMR
(IFC-4)",,,,,,,
Profesor48,,,,,,"2 DAW EIE
2DAW
(IFC-2)
2DAM",,,,,,,,"2 DAW EIE
2DAW
(IFC-2)
2DAM",,"EIE
2SMR
(IFC-4)","FOL
1SMR
(IFC-3)",,,,,,,,,,,,,"FOL
1SMR
(IFC-3)","GUARDIA
Guardia","2 DAW EIE
2DAW
(IFC-2)
2DAM",,,,,,,,"EIE
2SMR
(IFC-4)",,"FOL
1SMR
(IFC-3)","REUNIÓN
R.ORI-FOL",,"CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"GUARDIA
Guardia",,"EIE
2SMR
(IFC-4)",,,,,,,,,,
Profesor49,,,,"MAT-1ESO
1º ESO D
(AULA 1CD)",,,,,,,,,,"GUARDIA
Guardia","MAT-2ESO
2º ESO D
(Aula - 2CD)","MAT-1ESO
1º ESO D
(AULA 1CD)","RMA-1ESO-G2
1º ESO D
(AULA 1CD)",,,,,,,,,,"MAT-2ESO
2º ESO D
(Aula - 2CD)","MAT-1ESO
1º ESO D
(AULA 1CD)",,,"RMA-1ESO-G1
1º ESO D
(AULA 1CD)",,,,,,,,,"MAT-2ESO
2º ESO D
(Aula - 2CD)","MAT-1ESO
1º ESO D
(AULA 1CD)","GUARDIA
G. Biblio",,"GUARDIA
Guardia","RMA - 2ESO
2º ESO D
(Aula - 2CD)","REUNIÓN
Coor.ORI",,,,,,,,,"MAT-1ESO
1º ESO D
(AULA 1CD)",,"MAT-2ESO
2º ESO D
(Aula - 2CD)","GUARDIA
Guardia",,,,,,,
Profesor50,,,"MatCCSS1B-G1
1º BACH C
(AULA 1CBach)","MAT.AC-4ESO
4º ESO C
(AULA 4C)","Mat-AP4ESO
4º ESO D
(AULA 4D)","GUARDIA
Guardia","REUNIÓN
DEPMAT",,,,,,,"MAT.AC-4ESO
4º ESO C
(AULA 4C)",,,"Mat 1Bach G1
1º BACH A
(AULA 1ABach)",,,,,,,,,,"GUARDIA
Guardia","Mat-AP4ESO
4º ESO D
(AULA 4D)","Mat 1Bach G1
1º BACH A
(AULA 1ABach)","MatCCSS1B-G1
1º BACH C
(AULA 1CBach)",,,,,,,,,,"Mat-AP4ESO
4º ESO D
(AULA 4D)","Mat 1Bach G1
1º BACH A
(AULA 1ABach)",,"MatCCSS1B-G1
1º BACH C
(AULA 1CBach)","MAT.AC-4ESO
4º ESO C
(AULA 4C)","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"Mat-AP4ESO
4º ESO D
(AULA 4D)","GUARDIA
G. Biblio","MAT.AC-4ESO
4º ESO C
(AULA 4C)","MatCCSS1B-G1
1º BACH C
(AULA 1CBach)","Mat 1Bach G1
1º BACH A
(AULA 1ABach)",,,,,,,,
Profesor51,"GUARDIA
G. Biblio","FQ-2ESO
2º ESO D
(Aula - 2CD)","BG-1ESO
1º ESO D
(AULA 1CD)",,"GH-1ESO
1º ESO D
(AULA 1CD)",,,,,,,,,"FQ-2ESO
2º ESO D
(Aula - 2CD)",,,"RLE-1ESO-G1
1º ESO D
(D5)",,"GH-1ESO
1º ESO D
(AULA 1CD)",,,,,,,,,,,"FQ-2ESO
2º ESO D
(Aula - 2CD)","RLE-1ESO-G2
1º ESO D
(D1)","BG-1ESO
1º ESO D
(AULA 1CD)",,,,,,,,,,,"BG-1ESO
1º ESO D
(AULA 1CD)",,"GUARDIA
Guardia","REUNIÓN
Coor.ORI",,,,,,,"GH-1ESO
1º ESO D
(AULA 1CD)","GUARDIA
Guardia",,"GUARDIA
Guardia",,,,,,,,,
Profesor52,,"2 DAW DWES
2DAW
(IFC-5)","2 DAW DWES
2DAW
(IFC-5)",,"RL
1SMR
(IFC-3)","RL
1SMR
(IFC-3)","REUNIÓN
DEPINF",,,,,,,"RL
1SMR
(IFC-3)","RL
1SMR
(IFC-3)",,,,,,,,,,,,"2 DAW DWES
2DAW
(IFC-5)","2 DAW DWES
2DAW
(IFC-5)","GUARDIA
G. Biblio",,,,,,,,,,,"2 DAW DWES
2DAW
(IFC-5)","2 DAW DWES
2DAW
(IFC-5)",,"RL
1SMR
(IFC-3)",,"CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"RL
1SMR
(IFC-3)","RL
1SMR
(IFC-3)","GUARDIA
Guardia",,"2 DAW DWES
2DAW
(IFC-5)","2 DAW DWES
2DAW
(IFC-5)",,,,,,,
Profesor53,,,,,,,"REUNIÓN
DEPINF",,,"1 ASIR ISO
1ASIR
(IFC-1)","1 ASIR ISO
1ASIR
(IFC-1)","ASO
2ASIR
(IFC-2)","ASO
2ASIR
(IFC-2)",,,,,,,,,,,,"1 ASIR ISO
1ASIR
(IFC-1)","1 ASIR ISO
1ASIR
(IFC-1)",,,,,,,,,"1 ASIR FHW
1ASIR
(IFC-1)","ASO
2ASIR
(IFC-2)","ASO
2ASIR
(IFC-2)","1 ASIR ISO
1ASIR
(IFC-1)","1 ASIR ISO
1ASIR
(IFC-1)",,,,,,,,,,,"GUARDIA
Guardia Noct","ASO
2ASIR
(IFC-2)","ASO
2ASIR
(IFC-2)",,"REUNIÓN
R.Tut. CCFF",,,,,,"ASO
2ASIR
(IFC-2)","ASO
2ASIR
(IFC-2)","GUARDIA
Guardia Noct","1 ASIR ISO
1ASIR
(IFC-1)","1 ASIR FHW
1ASIR
(IFC-1)","1 ASIR FHW
1ASIR
(IFC-1)"
Profesor54,"ING-1ESO
1º ESO D
(AULA 1D)",,,,"ING-2ESO
2º ESO A
(AULA 2B)
2º ESO B",,,,,,,,,"ING-1ESO
1º ESO D
(AULA 1D)",,"REUNIÓN
R.Tut.ESO1-2",,"ING-2ESO
2º ESO A
(AULA 2B)
2º ESO B",,,,,,,,,"ING-1ESO
1º ESO D
(AULA 1D)",,"ING-2ESO
2º ESO A
(AULA 2B)
2º ESO B",,,,,,,,,,,"ING-2ESO
2º ESO A
(AULA 2B)
2º ESO B",,,,"ING-1ESO
1º ESO D
(AULA 1D)","TUT-1ESO
1º ESO D
(AULA 1D)","REUNIÓN
DEPING",,,,,,,,,,,,,,,,,,,
Profesor55,"LCL-3ESO
3º ESO C
(AULA 3C)",,"2 FPB CS
2FPB
(AULA FPB 2º)","LCL-3ESO
3º ESO B
(AULA 3B)","RLE-1ESO-G1
1º ESO A
(INF2)
1º ESO C
1º ESO B","LCL-2BACH
2º BACH A
(AULA 2ABach)",,,,,,,,"2 FPB CS
2FPB
(AULA FPB 2º)","LCL-3ESO
3º ESO C
(AULA 3C)",,,,,,,,,,,,,"LCL-3ESO
3º ESO B
(AULA 3B)","LCL-3ESO
3º ESO C
(AULA 3C)","LCL-2BACH
2º BACH A
(AULA 2ABach)",,"2 FPB CS
2FPB
(AULA FPB 2º)",,,,,,,,"LCL-2BACH
2º BACH A
(AULA 2ABach)","LCL-3ESO
3º ESO C
(AULA 3C)","REUNIÓN
R.Tut.ESO3-4","LCL-3ESO
3º ESO B
(AULA 3B)","2 FPB CS
2FPB
(AULA FPB 2º)","TUT-3ESO
3º ESO B
(AULA 3B)","REUNIÓN
DEPLCL",,,,,,,,"2 FPB CS
2FPB
(AULA FPB 2º)","LCL-3ESO
3º ESO B
(AULA 3B)","LCL-2BACH
2º BACH A
(AULA 2ABach)",,,,,,,,,
Profesor56,,,,,,,,"Eco-1BHCNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS","GUARDIA
G. BiblioNoc","EcoEm-2BHCNo
2BN-MIXTO
(Aula - DN2)
2BN-HCS",,"FAG-2BNoc
2BN-HCS
(Aula-2BN-HCS)
2BN-MIXTO",,,,,,,"IAEE-3ESO
3º ESO D
(INF2)",,"EIE
2ASIR
(IFC-2)",,"GUARDIA
Guardia Noct","FAG-2BNoc
2BN-HCS
(Aula-2BN-HCS)
2BN-MIXTO","Eco-1BHCNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS",,,,,,,"REUNIÓN
DEPECO",,,"Eco-1BHCNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS",,"FAG-2BNoc
2BN-HCS
(Aula-2BN-HCS)
2BN-MIXTO","GUARDIA
Guardia Noct","EcoEm-2BHCNo
2BN-MIXTO
(Aula - DN2)
2BN-HCS",,,,,,,,,"FAG-2BNoc
2BN-HCS
(Aula-2BN-HCS)
2BN-MIXTO","EIE
2ASIR
(IFC-2)","EIE
2ASIR
(IFC-2)",,"EcoEm-2BHCNo
2BN-MIXTO
(Aula - DN2)
2BN-HCS",,,,,,"IAEE-3ESO
3º ESO D
(AULA 3D)",,,,,"Eco-1BHCNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS",,"EcoEm-2BHCNo
2BN-MIXTO
(Aula - DN2)
2BN-HCS"
Profesor57,"FQ-3ESO
3º ESO D
(AULA 3D)","GUARDIA
Guardia",,"QUÍM-2BACH G1
2º BACH A
(AULA 2ABach)","FQ-3ESO
3º ESO B
(AULA 3B)",,,,,,,,,"QUÍM-2BACH G1
2º BACH A
(AULA 2ABach)","FQ-3ESO
3º ESO A
(AULA 3A)","FQ-3ESO
3º ESO C
(AULA 3C)","FQ-2ESO
2º ESO C
(AULA 2C)","FQ-3ESO
3º ESO B
(AULA 3B)","GUARDIA
G. Biblio",,,,,,,,"FQ-3ESO
3º ESO C
(AULA 3C)","FQ-3ESO
3º ESO A
(AULA 3A)","QUÍM-2BACH G1
2º BACH A
(AULA 2ABach)","GUARDIA
Guardia",,"FQ-2ESO
2º ESO C
(AULA 2C)",,,,,,,,"FQ-3ESO
3º ESO C
(AULA 3C)","FQ-3ESO
3º ESO B
(AULA 3B)","FQ-3ESO
3º ESO A
(AULA 3A)",,"FQ-3ESO
3º ESO D
(AULA 3D)","GUARDIA
Guardia",,,,,,,,"QUÍM-2BACH G1
2º BACH A
(AULA 2ABach)","FQ-2ESO
2º ESO C
(AULA 2C)","FQ-3ESO
3º ESO D
(AULA 3D)",,"REUNIÓN
DEPFQ",,,,,,,,
Profesor58,,,,"REUNIÓN
DEPCN","BG-3ESO
3º ESO D
(AULA 3D)","BG-3ESO
3º ESO A
(AULA 3A)",,,,,,,,"BG-3ESO
3º ESO D
(AULA 3D)","AA-1BACH
1º BACH A
(AULA 1ABach)","BG-1ESO
1º ESO C
(AULA 1C)",,"GUARDIA
Guardia","BG-1ESO
1º ESO B
(AULA 1B)",,,,,,,,"BG-3ESO
3º ESO D
(AULA 3D)","AA-1BACH
1º BACH A
(AULA 1ABach)",,"BG-3ESO
3º ESO A
(AULA 3A)","BG-1ESO
1º ESO B
(AULA 1B)","GUARDIA
Guardia",,,,,,,,"GUARDIA
Guardia","BG-1ESO
1º ESO C
(AULA 1C)","AA-1BACH
1º BACH A
(AULA 1ABach)",,,"CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"BG-3ESO
3º ESO A
(AULA 3A)","AA-1BACH
1º BACH A
(AULA 1ABach)","BG-1ESO
1º ESO B
(AULA 1B)","BG-1ESO
1º ESO C
(AULA 1C)",,,,,,,,,
Profesor59,"GUARDIA
Guardia","FRA1-2ESO
2ºD PMAR
(D3)","FRA3-4ESO
4º ESO A
(AULA 4C)
4º ESO D
4º ESO B
4º ESO C",,"FRA2-1ESO
1º ESO C
(AULA 1C)","FRA1-SFr4ESO
4º ESO A
(AULA 4B)
4º ESO D
4º ESO B",,,,,,,,,"FRA1-SFr4ESO
4º ESO A
(AULA 4B)
4º ESO D
4º ESO B","REUNIÓN
DEPFR","REUNIÓN
SBF","GUARDIA
Guardia","FRA3-4ESO
4º ESO A
(AULA 4C)
4º ESO D
4º ESO B
4º ESO C",,,,,,,,,"FRA2-2ESO
2º ESO B
(AULA 2B)",,"FRA1-SFr4ESO
4º ESO A
(AULA 4B)
4º ESO D
4º ESO B","FRA3-4ESO
4º ESO A
(AULA 4C)
4º ESO D
4º ESO B
4º ESO C","FRA1-2ESO
2ºD PMAR
(DPTO FRANCÉS)",,,,,,,,"GUARDIA
G. Biblio","FRA1-SFr4ESO
4º ESO A
(AULA 4B)
4º ESO D
4º ESO B",,"FRA2-1ESO
1º ESO C
(AULA 1C)",,"FRA1-2ESO
2ºD PMAR
(DPTO FRANCÉS)",,,,,,,,,,,,"FRA2-2ESO
2º ESO B
(AULA 2B)","FRA1-2ESO
2ºD PMAR
(DPTO FRANCÉS)",,,,,,,
Profesor60,"1 FPB MMS
1FPB
(AULA FPB 1º)","1 FPB MMS
1FPB
(AULA FPB 1º)","Inf4ESO-G3
4ºPRAGE
(INF2)","SGE
2DAM
(IFC-2)",,,"REUNIÓN
DEPINF",,,,,,,"GUARDIA
Guardia","SGE
2DAM
(IFC-2)","SGE
2DAM
(IFC-2)",,"1 FPB MMS
1FPB
(AULA FPB 1º)","1 FPB MMS
1FPB
(AULA FPB 1º)",,,,,,,,"1 FPB MMS
1FPB
(AULA FPB 1º)","1 FPB MMS
1FPB
(AULA FPB 1º)","SGE
2DAM
(IFC-2)",,,,,,,,,,,,,,,"1 FPB MMS
1FPB
(AULA FPB 1º)","1 FPB MMS
1FPB
(AULA FPB 1º)",,,,,,,,"1 FPB TUT
1FPB
(AULA FPB 1º)","REUNIÓN
R.Tut. CCFF",,"1 FPB MMS
1FPB
(AULA FPB 1º)","1 FPB MMS
1FPB
(AULA FPB 1º)","Inf4ESO-G3
4ºPRAGE
(INF2)",,,,,,,
Profesor61,,"GH-3ESO
3º ESO B
(AULA 3D)
3º ESO D",,"GH-4ESO
4º ESO D
(AULA 4D)","GH-1ESO
1º ESO D
(AULA 1D)","HªESP-2BACH
2º BACH C
(AULA 2CBach)","REUNIÓN
DEPGH",,,,,,,,"HªESP-2BACH
2º BACH C
(AULA 2CBach)","GH-1ESO
1º ESO A
(AULA 1A)","GUARDIA
Guardia","GH-4ESO
4ºPRAGE
(AULA 4-PRAGE)","GH-1ESO
1º ESO D
(AULA 1D)",,,,,,,,,,"GH-3ESO
3º ESO B
(AULA 3D)
3º ESO D","GUARDIA
Guardia","GH-4ESO
4ºPRAGE
(AULA 4-PRAGE)","GH-4ESO
4º ESO D
(AULA 4D)",,,,,,,,"GH-1ESO
1º ESO A
(AULA 1A)","GUARDIA
Guardia","GH-4ESO
4º ESO D
(INF1)","GH-4ESO
4ºPRAGE
(INF1)","HªESP-2BACH
2º BACH C
(AULA 2CBach)",,,,,,,,,"GH-1ESO
1º ESO D
(AULA 1D)","GH-1ESO
1º ESO A
(AULA 1A)",,"GH-3ESO
3º ESO B
(INF1)
3º ESO D",,"HªESP-2BACH
2º BACH C
(AULA 2CBach)",,,,,,,
Profesor62,,,"ING2-2ESO
2º ESO C
(AULA 2D)","GUARDIA
Guardia",,"ING-4ESO
4º ESO D
(AULA 4D)",,,,,,,,"3PMAR-LE-In
3ºD PMAR
(AULA 3D PMAR)","ING-4ESO
4º ESO D
(AULA 4D)","GUARDIA
Guardia",,"DING-SIng2ES
2º ESO A
(DPTO ING)
2º ESO B","ING1-SIng-2E
2º ESO C
(AULA 2C)",,,,,,,,"3PMAR-LE-In
3ºD PMAR
(AULA 3D PMAR)","ING2-2Bach
2º BACH C
(DPTO ING)
2º BACH D","GUARDIA
Guardia","ING-4ESO
4º ESO D
(AULA 4D)","ING1-SIng-2E
2º ESO C
(AULA 2C)",,,,,,,,,,"ING-4ESO
4º ESO D
(AULA 4D)","ING1-SIng-2E
2º ESO C
(AULA 2C)","ING2-2Bach
2º BACH C
(DPTO ING)
2º BACH D","3PMAR-LE-In
3ºD PMAR
(AULA 3D PMAR)","ING2-2ESO
2º ESO C
(AULA 2D)","REUNIÓN
DEPING",,,,,,,"3PMAR-LE-In
3ºD PMAR
(AULA 3D PMAR)","REUNIÓN
SBI","ING1-SIng-2E
2º ESO C
(AULA 2C)",,"ING2-2Bach
2º BACH C
(D1)
2º BACH D",,,,,,,,
Profesor63,,,,,,,,,"ACT 1
Módulo I
(Aula-ESPA-I)","ACT 1
Módulo I
(Aula-ESPA-I)","FIS-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,,,,,"FQ-1BCN
1BN-MIXTO
(Aula-1BN-MIXTO)","FIS-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)","QUI-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)","ACT 1
Módulo I
(Aula-ESPA-I)","ACT 1
Módulo I
(Aula-ESPA-I)","GUARDIA
Guardia Noct",,,,,,,,"QUI-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)","GUARDIA
Guardia Noct","FQ-1BCN
1BN-MIXTO
(Aula-1BN-MIXTO)","ACT 1
Módulo I
(Aula-ESPA-I)","ACT 1
Módulo I
(Aula-ESPA-I)",,,,,,,,,"QUI-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)","ACT 1
Módulo I
(Aula-ESPA-I)","FQ-1BCN
1BN-MIXTO
(Aula-1BN-MIXTO)",,"FIS-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,"REUNIÓN
DEPFQ",,,"FQ-1BCN
1BN-MIXTO
(Aula-1BN-MIXTO)","ACT 1
Módulo I
(Aula-ESPA-I)","QUI-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)",,"FIS-2BCN
2BN-MIXTO
(Aula-2BN-MIXTO)",
Profesor64,"LAT-4ESO-G2
4º ESO B
(AULA 4B)
4º ESO C",,,"GRIEGOII-2BACH
2º BACH D
(DPTO LATÍN)","GRIE-1BACH
1º BACH C
(DPTO LATÍN)
1º BACH D","LAT-2BACH
2º BACH D
(AULA 2DBach)",,,,,,,,,,"GRIE-1BACH
1º BACH C
(DPTO LATÍN)
1º BACH D","REUNIÓN
DEPLAT","GRIEGOII-2BACH
2º BACH D
(DPTO LATÍN)","GUARDIA
Guardia","PORTUGUES1-2
1º ESO A
(AULA 1A)
1º ESO D
2º ESO D
2º ESO B
2º ESO C
2º ESO A
1º ESO C
1º ESO B",,,,,,,"GRIEGOII-2BACH
2º BACH D
(DPTO LATÍN)",,"GRIE-1BACH
1º BACH C
(DPTO LATÍN)
1º BACH D",,"LAT-2BACH
2º BACH D
(AULA 2DBach)",,,,,,,,,"LAT-4ESO-G2
4º ESO B
(AULA 4B)
4º ESO C","GRIEGOII-2BACH
2º BACH D
(DPTO LATÍN)",,,"LAT-2BACH
2º BACH D
(AULA 2DBach)","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"LAT-2BACH
2º BACH D
(AULA 2DBach)","GUARDIA
Guardia","GRIE-1BACH
1º BACH C
(DPTO LATÍN)
1º BACH D","LAT-4ESO-G2
4º ESO B
(AULA 4B)
4º ESO C",,,,,,,,,
Profesor65,"GUARDIA
Guardia","TIC-1Bach G3
1º BACH A
(INF2)
1º BACH C
1º BACH D","1 DAM FOL
1DAM/DAW
(IFC-1)",,,,"REUNIÓN
DEPINF",,,,,,,,,"1 DAM FOL
1DAM/DAW
(IFC-1)",,,"PSP
2DAM
(IFC-2)",,,,,,,,"GUARDIA
G. Biblio","GUARDIA
Guardia","1 DAM FOL
1DAM/DAW
(IFC-1)",,,,,,,,,,,,,"PSP
2DAM
(IFC-2)","PSP
2DAM
(IFC-2)","TIC-1Bach G3
1º BACH A
(INF2)
1º BACH C
1º BACH D","GUARDIA
Guardia",,,,,,,,,"PSP
2DAM
(IFC-2)",,,,,,,,,,,
Profesor66,"Mat-AP4ESO
4ºPRAGE
(AULA 4-PRAGE)","GUARDIA
Guardia",,"MAT-1ESO
1º ESO D
(AULA 1D)","TUT-4ESO
4ºPRAGE
(AULA 4-PRAGE)","MAT.AP-3ESO
3º ESO C
(AULA 3D)
3º ESO D","REUNIÓN
DEPMAT",,,,,,,"GUARDIA
Guardia","MAT-2ESO
2º ESO D
(AULA 2D)","MAT-1ESO
1º ESO D
(AULA 1D)",,"MAT.AP-3ESO
3º ESO C
(AULA 3D)
3º ESO D","Mat-AP4ESO
4ºPRAGE
(AULA 4-PRAGE)",,,,,,,,"MAT-2ESO
2º ESO D
(AULA 2D)","MAT-1ESO
1º ESO D
(AULA 1D)","Mat-AP4ESO
4ºPRAGE
(AULA 4-PRAGE)",,,,,,,,,,,"MAT-2ESO
2º ESO D
(AULA 2D)","MAT-1ESO
1º ESO D
(AULA 1D)","REUNIÓN
R.Tut.ESO3-4","MAT.AP-3ESO
3º ESO C
(AULA 3D)
3º ESO D",,"RMA - 2ESO
2º ESO D
(DPTO MAT)",,,,,,,,,"MAT.AP-3ESO
3º ESO C
(AULA 3D)
3º ESO D","MAT-1ESO
1º ESO D
(AULA 1D)","Mat-AP4ESO
4ºPRAGE
(AULA 4-PRAGE)","MAT-2ESO
2º ESO D
(AULA 2D)","GUARDIA
Guardia",,,,,,,
Profesor67,"AD
2DAM
(IFC-2)","AD
2DAM
(IFC-2)",,,,,"REUNIÓN
DEPINF",,,,,,,"FCT DAM
FCT DAM
(IFC-FCT2)","FCT DAM
FCT DAM
(IFC-FCT2)","FCT DAM
FCT DAM
(IFC-FCT2)","FCT DAM
FCT DAM
(IFC-FCT2)","FCT DAM
FCT DAM
(IFC-FCT2)",,,,,,,,,,,,"AD
2DAM
(IFC-2)","AD
2DAM
(IFC-2)",,,,,,,,,"AD
2DAM
(IFC-2)","AD
2DAM
(IFC-2)","1 DAM ED
1DAM/DAW
(IFC-1)","1 DAM ED
1DAM/DAW
(IFC-1)",,"CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"AD
2DAM
(IFC-2)","REUNIÓN
R.Tut. CCFF","1 DAM ED
1DAM/DAW
(IFC-1)","1 DAM ED
1DAM/DAW
(IFC-1)",,,,,,,,,
Profesor68,,,,"REUNIÓN
DEPMUS",,,,,,"AM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS","LPM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS","AM-2BN
2BN-HCS
(AULA MÚSICA)
2BN-MIXTO","GUARDIA
Guardia Noct",,,,,,,,,,,"AM-2BN
2BN-HCS
(AULA MÚSICA)
2BN-MIXTO",,"LPM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS",,,,,,,,,,,,"AM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS","LPM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS",,,,,,,,,"AM-2BN
2BN-HCS
(AULA MÚSICA)
2BN-MIXTO",,,"LPM-1BNoc
1BN-MIXTO
(AULA MÚSICA)
1BN-HCS",,,,,,,,,,,,,,
Profesor69,"AW
2SMR
(IFC-4)","AW
2SMR
(IFC-4)",,,,,"REUNIÓN
DEPINF",,,,,,,,,,,,,,,,,,,,"AW
2SMR
(IFC-4)","AW
2SMR
(IFC-4)",,,,,,,,,,,,,,,"AW
2SMR
(IFC-4)","AW
2SMR
(IFC-4)",,,,,,,,,,,,,,,,,,,,,
Profesor70,"FQ-4ESO-G2
4º ESO A
(AULA 4A)
4º ESO B","FQ-2ESO
2º ESO D
(AULA 2D)","FQ-2ESO
2º ESO A
(AULA 2A)",,,,,,,,,,,"FQ-2ESO
2º ESO D
(AULA 2D)","FQ-2ESO
2º ESO A
(AULA 2A)","FQ-2ESO
2º ESO B
(AULA 2B)","FQ-2ESO
2º ESO C
(D2)","FQ-4ESO-G1
4º ESO B
(AULA 4B)
4º ESO C",,,,,,,,,"FQ-4ESO-G1
4º ESO B
(AULA 4B)
4º ESO C","GUARDIA
Guardia",,"FQ-2ESO
2º ESO D
(AULA 2D)","FQ-2ESO
2º ESO B
(AULA 2B)","FQ-2ESO
2º ESO C
(D2)",,,,,,,,"FQ-4ESO-G2
4º ESO A
(AULA 4A)
4º ESO B","GUARDIA
Guardia","REUNIÓN
R.Tut.ESO3-4",,"FQ-2ESO
2º ESO B
(AULA 2B)","FQ-2ESO
2º ESO A
(AULA 2A)",,,,,,,,"FQ-4ESO-G1
4º ESO B
(AULA 4B)
4º ESO C","FQ-2ESO
2º ESO C
(D2)","GUARDIA
Guardia","FQ-4ESO-G2
4º ESO A
(AULA 4A)
4º ESO B","REUNIÓN
DEPFQ","TUT-4ESO
4º ESO A
(AULA 4A)",,,,,,,
Profesor71,,"ING-2BACH
2º BACH D
(AULA 2DBach)","ING3-4ESO
4º ESO B
(AULA 4B)
4º ESO D","ING-1BACH
1º BACH B
(AULA 1BBach)",,"ING1-Sing-4E
4º ESO A
(AULA 4A)
4º ESO D
4º ESO B",,,,,,,,,"ING1-Sing-4E
4º ESO A
(AULA 4A)
4º ESO D
4º ESO B","GUARDIA
Guardia","ING-2BACH
2º BACH D
(AULA 2DBach)","ING-1BACH
1º BACH B
(AULA 1BBach)","ING3-4ESO
4º ESO B
(AULA 4B)
4º ESO D",,,,,,,,"GUARDIA
Guardia","REUNIÓN
R.Tut. Bach",,"ING1-Sing-4E
4º ESO A
(AULA 4A)
4º ESO D
4º ESO B","ING3-4ESO
4º ESO B
(AULA 4B)
4º ESO D","ING-1BACH
1º BACH C
(AULA 1CBach)",,,,,,,,,"ING1-Sing-4E
4º ESO A
(AULA 4A)
4º ESO D
4º ESO B","ING-2BACH
2º BACH D
(AULA 2DBach)",,"DING-SIng1ES
1º ESO B
(D1)
1º ESO C","ING-1BACH
1º BACH C
(AULA 1CBach)","REUNIÓN
DEPING",,,,,,,,"REUNIÓN
SBI",,"ING-1BACH
1º BACH B
(AULA 1BBach)","ING-1BACH
1º BACH C
(AULA 1CBach)",,,,,,,,
